%year	month	day	Tmax	Tmin	Tsr	RR	SS	Nsr	Hs	Psr	D07	F07	D14	F14	D21	F21	Usr	Esr				
1961	3	17	18.4	8.2	11.3	0.0	9.4	0.3	0	1009.6	26	2.4	24	2.4	12	0.8	53	7.0
1961	3	18	23.7	8.0	15.8	0.0	10.3	0.3	0	998.6	10	0.8	12	2.4	10	2.4	33	5.6
1961	3	19	20.2	7.9	11.0	0.0	8.7	3.7	0	992.2	10	2.4	28	6.7	28	2.4	48	6.7
1961	3	20	9.0	2.0	5.1	4.4	0.9	6.3	0	997.5	20	2.4	24	2.4	18	2.4	75	6.5
1961	3	21	15.3	1.4	9.2	0.0	9.4	3.7	0	989.5	10	4.3	22	2.4	6	2.4	44	4.5
1961	3	22	10.6	3.5	5.4	0.1	0.0	9.7	0	993.5	30	4.3	26	2.4	30	4.3	69	6.2
1961	3	23	7.3	-0.2	3.6	2.0	5.3	9.0	0	1005.6	26	4.3	26	4.3	20	2.4	68	5.2
1961	3	24	12.2	4.3	9.0	0.7	0.9	9.7	0	1008.5	20	2.4	26	2.4	22	0.8	64	7.1
1961	3	25	14.8	6.3	11.3	0.5	2.2	9.0	0	1007.9	20	2.4	26	4.3	26	0.8	52	6.6
1961	3	26	16.2	7.2	10.6	0.0	3.7	5.7	0	1005.8	0	0.0	28	2.4	10	2.4	55	6.9
1961	3	27	18.8	5.5	12.7	0.0	8.7	4.3	0	996.8	10	0.8	26	0.8	2	4.3	46	6.3
1961	3	28	12.7	3.3	5.0	2.6	2.6	6.3	0	1002.4	18	4.3	26	6.7	24	2.4	64	5.6
1961	3	29	10.8	0.7	6.0	0.0	7.0	3.0	0	1004.3	22	2.4	24	4.3	12	2.4	53	4.8
1961	3	30	18.2	5.1	12.1	0.0	7.6	4.3	0	1000.8	10	0.8	20	2.4	10	2.4	37	5.1
1961	3	31	17.8	8.2	12.7	0.0	0.4	9.7	0	998.8	16	2.4	18	2.4	0	0.0	54	8.0
1961	4	1	17.2	8.6	12.6	0.4	5.5	5.0	0	1002.1	28	0.8	14	2.4	10	4.3	57	8.1
1961	4	2	21.3	10.1	14.9	0.0	7.3	4.7	0	997.5	20	2.4	22	2.4	10	2.4	47	7.9
1961	4	3	21.3	8.7	14.7	0.0	4.7	7.0	0	996.4	10	0.8	18	2.4	10	2.4	55	9.2
1961	4	4	21.5	11.5	15.3	0.1	7.7	3.7	0	999.7	16	0.8	22	2.4	8	0.8	55	9.5
1961	4	5	24.4	9.6	17.4	0.0	10.3	2.3	0	1000.9	0	0.0	18	2.4	10	2.4	45	8.8
1961	4	6	26.8	10.0	19.1	0.0	10.4	1.0	0	1002.4	24	0.8	18	2.4	10	4.3	42	8.7
1961	4	7	28.0	14.5	20.8	0.0	11.1	0.3	0	1001.6	0	0.0	20	2.4	10	2.4	33	7.9
1961	4	8	27.4	12.9	19.7	0.0	10.8	0.0	0	998.1	16	0.8	22	2.4	12	0.8	43	9.5
1961	4	9	19.9	14.0	16.2	0.0	6.5	6.7	0	1001.3	24	0.8	26	4.3	30	2.4	51	9.5
1961	4	10	20.0	7.2	13.8	0.0	8.8	4.0	0	997.6	8	2.4	8	4.3	8	4.3	49	7.8
1961	4	11	21.3	9.9	15.2	0.0	9.8	3.7	0	992.2	8	6.7	10	6.7	10	4.3	50	8.5
1961	4	12	20.7	9.4	15.0	0.0	2.5	7.7	0	997.8	18	0.8	26	2.4	24	2.4	64	11.1
1961	4	13	21.4	5.4	14.3	0.0	10.1	1.0	0	1002.5	0	0.0	28	2.4	10	2.4	55	8.7
1961	4	14	26.2	10.9	19.1	0.0	11.1	1.7	0	1000.3	10	2.4	24	2.4	10	2.4	44	9.5
1961	4	15	26.9	14.5	20.5	0.0	10.4	2.0	0	1000.0	20	2.4	22	2.4	12	2.4	44	10.5
1961	4	16	26.2	15.5	19.6	0.0	8.8	4.3	0	1000.3	10	2.4	18	2.4	18	2.4	48	10.7
1961	4	17	26.1	14.4	19.4	0.1	5.2	6.0	0	998.0	8	2.4	24	2.4	10	2.4	56	12.5
1961	4	18	24.9	13.6	19.3	0.0	0.3	7.7	0	997.0	10	2.4	12	4.3	26	4.3	57	12.3
1961	4	19	24.4	13.2	16.0	0.0	2.7	8.3	0	995.4	32	2.4	8	2.4	22	4.3	71	13.1
1961	4	20	14.6	10.7	12.4	8.3	0.3	10.0	0	996.3	16	4.3	26	4.3	26	4.3	87	12.6
1961	4	21	16.4	8.2	13.1	7.1	8.1	8.0	0	1001.0	22	2.4	28	2.4	8	4.3	73	10.8
1961	4	22	14.8	7.4	10.9	0.0	11.5	2.3	0	996.9	10	6.7	10	9.3	10	9.3	63	8.2
1961	4	23	15.1	8.5	11.2	0.0	4.6	7.3	0	990.4	10	12.3	10	9.3	10	9.3	65	8.7
1961	4	24	12.2	8.9	9.9	0.0	0.4	9.3	0	986.0	10	9.3	8	9.3	6	4.3	82	10.0
1961	4	25	11.6	9.3	10.3	8.0	0.0	10.0	0	990.5	2	2.4	10	0.8	20	2.4	91	11.4
1961	4	26	16.6	8.8	11.7	8.7	2.7	7.0	0	991.5	0	0.0	32	0.8	10	2.4	80	10.9
1961	4	27	20.0	9.9	14.6	0.0	1.7	8.7	0	992.0	10	0.8	24	2.4	22	2.4	75	12.5
1961	4	28	19.6	10.0	14.0	3.6	5.7	6.0	0	995.4	20	4.3	26	4.3	10	2.4	76	12.1
1961	4	29	20.3	10.5	15.0	0.0	2.8	9.3	0	992.7	12	2.4	10	4.3	8	4.3	76	13.1
1961	4	30	20.3	11.0	14.4	26.3	5.0	8.7	0	986.5	6	2.4	10	2.4	4	0.8	81	13.4
